[5-2: Random Items]
78|||Strand of prayer beads, greater|95800|gp|
79|||Manual of bodily health +4|110000|gp|
80|||Manual of gainful exercise +4|110000|gp|
81|||Manual of quickness in action +4|110000|gp|
82|||Tome of clear thought +4|110000|gp|
83|||Tome of leadership and influence +4|110000|gp|
84|||Tome of understanding +4|110000|gp|
85|||Amulet of the planes|120000|gp|
86|||Robe of eyes|120000|gp|
87|||Amulet of mighty fists +5|125000|gp|
88|||Helm of brilliance|125000|gp|
89|||Manual of bodily health +5|137500|gp|
90|||Manual of gainful exercise +5|137500|gp|
91|||Manual of quickness in action +5|137500|gp|
92|||Tome of clear thought +5|137500|gp|
93|||Tome of leadership and influence +5|137500|gp|
94|||Tome of understanding +5|137500|gp|
95|||Belt of physical perfection +6|144000|gp|
96|||Headband of mental superiority +6|144000|gp|
97|||Efreeti bottle|145000|gp|
98|||Cubic gate|164000|gp|
99|||Iron flask|170000|gp|
100|||Mirror of life trapping|200000|gp|

[15-16: Staves]
|15|03|charming|17600|gp|
|30|09|fire|18950|gp|
|40|11|swarming insects|22800|gp|
|55|13|size alteration|26150|gp|
|75|19|healing|29600|gp|
|90|24|frost|41400|gp|
|95|31|illumination|51500|gp|
|100|38|defense|62000|gp|
||45|abjuration|82000|gp|
||50|conjuration|82000|gp|
||55|divination|82000|gp|
||60|enchantment|82000|gp|
||65|evocation|82000|gp|
||70|illusion|82000|gp|
||75|necromancy|82000|gp|
||80|transmutation|82000|gp|
||85|earth and stone|85800|gp|
||90|woodlands|100400|gp|
||95|life|109400|gp|
||98|passage|206900|gp|
||100|power|235000|gp|

[15-13: Rings]
18|||protection +1|2000|gp|
28|||feather falling|2200|gp|
36|||sustenance|2500|gp|
44|||climbing|2500|gp|
52|||jumping|2500|gp|
60|||swimming|2500|gp|
70|05||counterspells|4000|gp|
75|08||mind shielding|8000|gp|
80|18||protection +2|8000|gp|
85|23||force shield|8500|gp|
90|28||ram, the|8600|gp|
|34||climbing, improved|10000|gp|
|40||jumping, improved|10000|gp|
|46||swimming, improved|10000|gp|
93|50||animal friendship|10800|gp|
96|56|02|energy resistance, minor|12000|gp|
98|61||chameleon power|12700|gp|
100|66||water walking|15000|gp|
|71|07|protection +3|18000|gp|
|76|10|spell storing, minor|18000|gp|
|81|15|invisibility|20000|gp|
|85|19|wizardry (I)|20000|gp|
|90|25|evasion|25000|gp|
|93|28|x-ray vision|25000|gp|
|97|32|blinking|27000|gp|
|100|39|energy resistance, major|28000|gp|
||49|protection +4|32000|gp|
||55|wizardry (II)|40000|gp|
||60|freedom of movement|40000|gp|
||63|energy resistance, greater|44000|gp|
||65|friend shield (pair)|50000|gp|
||70|protection +5|50000|gp|
||74|shooting stars|50000|gp|
||79|spell storing|50000|gp|
||83|wizardry (III)|70000|gp|
||86|telekinesis|75000|gp|
||88|regeneration|90000|gp|
||91|spell turning|100000|gp|
||93|wizardry (IV)|100000|gp|
||94|three wishes|120000|gp|
||95|djinni calling|125000|gp|
||96|elemental command (air)|200000|gp|
||97|elemental command (earth)|200000|gp|
||98|elemental command (fire)|200000|gp|
||99|elemental command (water)|200000|gp|
||100|spell storing, major|200000|gp|

[15-16: Staves]
|15|03|charming|17600|gp|
|30|09|fire|18950|gp|
|40|11|swarming insects|22800|gp|
|55|13|size alteration|26150|gp|
|75|19|healing|29600|gp|
|90|24|frost|41400|gp|
|95|31|illumination|51500|gp|
|100|38|defense|62000|gp|
||45|abjuration|82000|gp|
||50|conjuration|82000|gp|
||55|divination|82000|gp|
||60|enchantment|82000|gp|
||65|evocation|82000|gp|
||70|illusion|82000|gp|
||75|necromancy|82000|gp|
||80|transmutation|82000|gp|
||85|earth and stone|85800|gp|
||90|woodlands|100400|gp|
||95|life|109400|gp|
||98|passage|206900|gp|
||100|power|235000|gp|

[15-13: Rings]
18|||protection +1|2000|gp|
28|||feather falling|2200|gp|
36|||sustenance|2500|gp|
44|||climbing|2500|gp|
52|||jumping|2500|gp|
60|||swimming|2500|gp|
70|05||counterspells|4000|gp|
75|08||mind shielding|8000|gp|
80|18||protection +2|8000|gp|
85|23||force shield|8500|gp|
90|28||ram, the|8600|gp|
|34||climbing, improved|10000|gp|
|40||jumping, improved|10000|gp|
|46||swimming, improved|10000|gp|
93|50||animal friendship|10800|gp|
96|56|02|energy resistance, minor|12000|gp|
98|61||chameleon power|12700|gp|
100|66||water walking|15000|gp|
|71|07|protection +3|18000|gp|
|76|10|spell storing, minor|18000|gp|
|81|15|invisibility|20000|gp|
|85|19|wizardry (i)|20000|gp|
|90|25|evasion|25000|gp|
|93|28|x-ray vision|25000|gp|
|97|32|blinking|27000|gp|
|100|39|energy resistance, major|28000|gp|
||49|protection +4|32000|gp|
||55|wizardry (ii)|40000|gp|
||60|freedom of movement|40000|gp|
||63|energy resistance, greater|44000|gp|
||65|friend shield (pair)|50000|gp|
||70|protection +5|50000|gp|
||74|shooting stars|50000|gp|
||79|spell storing|50000|gp|
||83|wizardry (iii)|70000|gp|
||86|telekinesis|75000|gp|
||88|regeneration|90000|gp|
||91|spell turning|100000|gp|
||93|wizardry (iv)|100000|gp|
||94|three wishes|120000|gp|
||95|djinni calling|125000|gp|
||96|elemental command (air)|200000|gp|
||97|elemental command (earth)|200000|gp|
||98|elemental command (fire)|200000|gp|
||99|elemental command (water)|200000|gp|
||100|spell storing, major|200000|gp|

[5-47: Random Wands]
05|||wand of {0} (0/1st) with {1} charges|||5-48: 0-Level Wands
60|||wand of {0} (1st/1st) with {1} charges|||5-49: 1st-Level Wands
100|60||wand of {0} (2nd/3rd) with {1} charges|||5-50: 2nd-Level Wands
|100|60|wand of {0} (3rd/5th) with {1} charges|||5-51: 3rd-Level Wands
||100|wand of {0} (4th/7th) with {1} charges|||5-52: 4th-Level Wands

[5-48: 0-Level Wands]
04|||acid splash|375|gp|
07|||arcane mark|375|gp|
10|||bleed|375|gp|
14|||create water|375|gp|
18|||dancing lights|375|gp|
22|||daze|375|gp|
26|||detect magic|375|gp|
29|||detect poison|375|gp|
32|||disrupt undead|375|gp|
36|||flare|375|gp|
40|||ghost sound|375|gp|
44|||guidance|375|gp|
47|||know direction|375|gp|
51|||light|375|gp|
54|||lullaby|375|gp|
58|||mage hand|375|gp|
62|||mending|375|gp|
65|||message|375|gp|
69|||open/close|375|gp|
73|||prestidigitation|375|gp|
77|||purify food and drink|375|gp|
81|||ray of frost|375|gp|
85|||read magic|375|gp|
89|||resistance|375|gp|
93|||stabilize|375|gp|
96|||touch of fatigue|375|gp|
100|||virtue|375|gp|

[5-49: 1st-Level Wands]
01|||alarm|750|gp|
03|||animate rope|750|gp|
04|||bane|750|gp|
05|||bless|750|gp|
06|||bless weapon|750|gp|
07|||burning hands|750|gp|
08|||calm animals|750|gp|
09|||cause fear|750|gp|
10|||charm animal|750|gp|
11|||charm person|750|gp|
12|||chill touch|750|gp|
13|||color spray|750|gp|
14|||command|750|gp|
15|||comprehend languages|750|gp|
16|||confusion, lesser|750|gp|
21|||cure light wounds|750|gp|
22|||deathwatch|750|gp|
23|||detect animals or plants|750|gp|
24|||detect chaos|750|gp|
25|||detect evil|750|gp|
26|||detect good|750|gp|
27|||detect law|750|gp|
28|||detect secret doors|750|gp|
29|||detect snares and pits|750|gp|
30|||detect undead|750|gp|
31|||disguise self|750|gp|
32|||divine favor|750|gp|
33|||doom|750|gp|
36|||endure elements|750|gp|
39|||enlarge person|750|gp|
40|||entangle|750|gp|
41|||entropic shield|750|gp|
42|||erase|750|gp|
43|||expeditious retreat|750|gp|
44|||faerie fire|750|gp|
45|||feather fall|750|gp|
46|||floating disk|750|gp|
47|||goodberry|750|gp|
48|||grease|750|gp|
49|||hide from animals|750|gp|
50|||hide from undead|750|gp|
51|||hideous laughter|750|gp|
52|||hold portal|750|gp|
53|||hypnotism|750|gp|
54|||identify|750|gp|
55|||inflict light wounds|750|gp|
56|||jump|750|gp|
57|||longstrider|750|gp|
58|||mage armor|750|gp|
59|||magic aura|750|gp|
60|||magic fang|750|gp|
63|||magic missile|750|gp|
66|||magic stone|750|gp|
67|||magic weapon|750|gp|
68|||mount|750|gp|
69|||obscure object|750|gp|
70|||obscuring mist|750|gp|
71|||pass without trace|750|gp|
74|||produce flame|750|gp|
75|||protection from chaos|750|gp|
76|||protection from evil|750|gp|
77|||protection from good|750|gp|
78|||protection from law|750|gp|
79|||ray of enfeeblement|750|gp|
80|||reduce person|750|gp|
81|||remove fear|750|gp|
82|||sanctuary|750|gp|
83|||shield|750|gp|
84|||shield of faith|750|gp|
85|||shillelagh|750|gp|
88|||shocking grasp|750|gp|
89|||silent image|750|gp|
90|||sleep|750|gp|
91|||speak with animals|750|gp|
92|||summon monster I|750|gp|
93|||summon nature's ally I|750|gp|
94|||true strike|750|gp|
95|||undetectable alignment|750|gp|
96|||unseen servant|750|gp|
97|||ventriloquism|750|gp|
98|||magic mouth|1250|gp|
99|||bless water|2000|gp|
100|||curse water|2000|gp|

[5-50: 2nd-Level Wands]
01|||acid arrow|4500|gp|
02|||aid|4500|gp|
03|||align weapon|4500|gp|
04|||alter self|4500|gp|
05|||animal messenger|4500|gp|
06|||animal trance|4500|gp|
07|||barkskin|4500|gp|
09|||bear's endurance|4500|gp|
10|||blindness/deafness|4500|gp|
11|||blur|4500|gp|
13|||bull's strength|4500|gp|
14|||calm emotions|4500|gp|
16|||cat's grace|4500|gp|
17|||chill metal|4500|gp|
18|||command undead|4500|gp|
24|||cure moderate wounds|4500|gp|
25|||darkness|4500|gp|
26|||darkvision|4500|gp|
27|||daze monster|4500|gp|
28|||death knell|4500|gp|
29|||delay poison|4500|gp|
30|||detect thoughts|4500|gp|
32|||eagle's splendor|4500|gp|
33|||enthrall|4500|gp|
34|||false life|4500|gp|
36|||find traps|4500|gp|
37|||flame blade|4500|gp|
38|||flaming sphere|4500|gp|
39|||fog cloud|4500|gp|
40|||fox's cunning|4500|gp|
41|||gentle repose|4500|gp|
42|||ghoul touch|4500|gp|
43|||glitterdust|4500|gp|
44|||gust of wind|4500|gp|
46|||heat metal|4500|gp|
47|||hold animal|4500|gp|
48|||hold person|4500|gp|
49|||hypnotic pattern|4500|gp|
50|||inflict moderate wounds|4500|gp|
52|||invisibility|4500|gp|
53|||knock|4500|gp|
55|||levitate|4500|gp|
56|||locate object|4500|gp|
57|||make whole|4500|gp|
58|||minor image|4500|gp|
59|||mirror image|4500|gp|
60|||misdirection|4500|gp|
62|||owl's wisdom|4500|gp|
63|||protection from arrows|4500|gp|
64|||pyrotechnics|4500|gp|
65|||reduce animal|4500|gp|
66|||remove paralysis|4500|gp|
67|||resist energy|4500|gp|
68|||restoration, lesser|4500|gp|
69|||rope trick|4500|gp|
70|||scare|4500|gp|
71|||scorching ray|4500|gp|
72|||see invisibility|4500|gp|
74|||shatter|4500|gp|
75|||shield other|4500|gp|
76|||silence|4500|gp|
77|||soften earth and stone|4500|gp|
78|||sound burst|4500|gp|
79|||spectral hand|4500|gp|
80|||spider climb|4500|gp|
81|||spiritual weapon|4500|gp|
82|||status|4500|gp|
83|||summon monster II|4500|gp|
84|||summon nature's ally II|4500|gp|
85|||summon swarm|4500|gp|
86|||tongues|4500|gp|
87|||touch of idiocy|4500|gp|
88|||tree shape|4500|gp|
89|||warp wood|4500|gp|
90|||web|4500|gp|
91|||whispering wind|4500|gp|
92|||wood shape|4500|gp|
93|||zone of truth|4500|gp|
94|||arcane lock|5750|gp|
95|||augury|5750|gp|
96|||consecrate|5750|gp|
97|||desecrate|5750|gp|
98|||fire trap|5750|gp|
99|||continual flame|7000|gp|
100|||phantom trap|7000|gp|

[5-51: 3rd-Level Wands]
01|||arcane sight|11250|gp|
02|||beast shape I|11250|gp|
03|||bestow curse|11250|gp|
04|||blink|11250|gp|
06|||call lightning|11250|gp|
07|||clairaudience/clairvoyance|11250|gp|
08|||contagion|11250|gp|
09|||create food and water|11250|gp|
15|||cure serious wounds|11250|gp|
17|||daylight|11250|gp|
18|||deep slumber|11250|gp|
19|||deeper darkness|11250|gp|
20|||diminish plants|11250|gp|
21|||dispel magic|11250|gp|
22|||displacement|11250|gp|
23|||dominate animal|11250|gp|
24|||explosive runes|11250|gp|
26|||fireball|11250|gp|
28|||flame arrow|11250|gp|
30|||fly|11250|gp|
31|||gaseous form|11250|gp|
32|||halt undead|11250|gp|
33|||haste|11250|gp|
34|||helping hand|11250|gp|
35|||heroism|11250|gp|
36|||inflict serious wounds|11250|gp|
37|||invisibility purge|11250|gp|
38|||invisibility sphere|11250|gp|
39|||keen edge|11250|gp|
41|||lightning bolt|11250|gp|
43|||magic circle against chaos|11250|gp|
45|||magic circle against evil|11250|gp|
47|||magic circle against good|11250|gp|
49|||magic circle against law|11250|gp|
50|||magic fang, greater|11250|gp|
51|||magic vestment|11250|gp|
52|||magic weapon, greater|11250|gp|
53|||major image|11250|gp|
54|||meld into stone|11250|gp|
55|||neutralize poison|11250|gp|
56|||phantom steed|11250|gp|
57|||plant growth|11250|gp|
58|||poison|11250|gp|
59|||prayer|11250|gp|
60|||protection from energy|11250|gp|
61|||quench|11250|gp|
62|||rage|11250|gp|
63|||ray of exhaustion|11250|gp|
66|||remove blindness/deafness|11250|gp|
69|||remove curse|11250|gp|
72|||remove disease|11250|gp|
73|||searing light|11250|gp|
74|||secret page|11250|gp|
75|||shrink item|11250|gp|
76|||sleet storm|11250|gp|
77|||slow|11250|gp|
78|||snare|11250|gp|
79|||speak with dead|11250|gp|
80|||speak with plants|11250|gp|
81|||spike growth|11250|gp|
82|||stinking cloud|11250|gp|
83|||stone shape|11250|gp|
84|||suggestion|11250|gp|
85|||summon monster III|11250|gp|
86|||summon nature's ally III|11250|gp|
87|||tiny hut|11250|gp|
88|||vampiric touch|11250|gp|
89|||water breathing|11250|gp|
90|||water walk|11250|gp|
91|||wind wall|11250|gp|
92|||illusory script|13750|gp|
93|||nondetection|13750|gp|
94|||glibness|15750|gp|
95|||good hope|15750|gp|
96|||heal mount|15750|gp|
97|||sculpt sound|15750|gp|
98|||glyph of warding|21250|gp|
99|||animate dead|23750|gp|
100|||sepia snake sigil|36250|gp|

[5-52: 4th-Level Wands]
01|||air walk|21000|gp|
02|||antiplant shell|21000|gp|
03|||arcane eye|21000|gp|
04|||beast shape II|21000|gp|
05|||black tentacles|21000|gp|
07|||blight|21000|gp|
08|||chaos hammer|21000|gp|
09|||charm monster|21000|gp|
10|||command plants|21000|gp|
11|||confusion|21000|gp|
12|||control water|21000|gp|
13|||crushing despair|21000|gp|
18|||cure critical wounds|21000|gp|
19|||death ward|21000|gp|
21|||detect scrying|21000|gp|
23|||dimension door|21000|gp|
25|||dimensional anchor|21000|gp|
26|||discern lies|21000|gp|
27|||dismissal|21000|gp|
28|||divine power|21000|gp|
29|||elemental body I|21000|gp|
30|||enervation|21000|gp|
32|||enlarge person, mass|21000|gp|
33|||fear|21000|gp|
35|||fire shield|21000|gp|
37|||flame strike|21000|gp|
38|||freedom of movement|21000|gp|
39|||geas, lesser|21000|gp|
40|||giant vermin|21000|gp|
41|||globe of invulnerability, lesser|21000|gp|
42|||hallucinatory terrain|21000|gp|
43|||holy smite|21000|gp|
44|||ice storm|21000|gp|
46|||illusory wall|21000|gp|
47|||imbue with spell ability|21000|gp|
48|||inflict critical wounds|21000|gp|
50|||invisibility, greater|21000|gp|
51|||locate creature|21000|gp|
52|||minor creation|21000|gp|
53|||mnemonic enhancer|21000|gp|
54|||order's wrath|21000|gp|
55|||phantasmal killer|21000|gp|
56|||rainbow pattern|21000|gp|
57|||reduce person, mass|21000|gp|
58|||reincarnate|21000|gp|
59|||repel vermin|21000|gp|
60|||resilient sphere|21000|gp|
61|||rusting grasp|21000|gp|
62|||scrying|21000|gp|
63|||secure shelter|21000|gp|
64|||sending|21000|gp|
65|||shadow conjuration|21000|gp|
66|||shout|21000|gp|
67|||solid fog|21000|gp|
69|||spell immunity|21000|gp|
70|||spike stones|21000|gp|
71|||summon monster IV|21000|gp|
72|||summon nature's ally IV|21000|gp|
73|||unholy blight|21000|gp|
74|||wall of fire|21000|gp|
75|||wall of ice|21000|gp|
76|||divination|22250|gp|
79|||restoration|26000|gp|
80|||animal growth|30000|gp|
82|||break enchantment|30000|gp|
83|||commune with nature|30000|gp|
85|||dispel chaos|30000|gp|
87|||dispel evil|30000|gp|
88|||dominate person|30000|gp|
90|||hold monster|30000|gp|
91|||holy sword|30000|gp|
92|||mark of justice|30000|gp|
93|||modify memory|30000|gp|
94|||tree stride|30000|gp|
95|||zone of silence|30000|gp|
96|||legend lore|33500|gp|
98|||stoneskin|33500|gp|
99|||planar ally, lesser|46000|gp|
100|||restoration|71000|gp|

[5-11: Random Weapons]
45|||Simple Weapons|||5-12: Simple Weapons
80|||Martial Weapons|||5-13: Martial Weapons
100|||Exotic Weapons|||5-14: Exotic Weapons

[5-12: Simple Weapons]
05|||blowgun|302,1,-4|gp|
08|||darts, blowgun (10)|6,0,-5|gp|5-15: Weapon Special Materials: Metals
13|||club|300,3,-2|gp-B|5-15: Weapon Special Materials: Wood
16|||crossbow, heavy|350,8,-4|gp|
21|||crossbow, light|335,4,-4|gp|
24|||bolts, crossbow (10)|61,1,-5|gp|5-15: Weapon Special Materials: Metals
29|||dagger|302,1,-1|gp-S-P|5-15: Weapon Special Materials: Metals
34|||dagger, punching|302,1,-1|gp-P|5-15: Weapon Special Materials: Metals
39|||dart|300,-2,-4|gp|5-15: Weapon Special Materials: Metals
44|||gauntlet|302,1,-1|gp-B|5-15: Weapon Special Materials: Metals
49|||gauntlet, spiked|305,1,-1|gp-P|5-15: Weapon Special Materials: Metals
54|||javelin|301,2,-4|gp|5-15: Weapon Special Materials: Metals, wood
59|||longspear|305,9,-3|gp-P|5-15: Weapon Special Materials: Metals, wood
62|||mace, heavy|312,8,-2|gp-B|5-15: Weapon Special Materials: Metals
67|||mace, light|305,4,-1|gp-B|5-15: Weapon Special Materials: Metals
72|||morningstar|308,6,-2|gp-B-P|5-15: Weapon Special Materials: Metals
77|||quarterstaff|600,4,-3|gp-B|5-15: Weapon Special Materials: Wood
82|||shortspear|301,3,-2|gp-P|5-15: Weapon Special Materials: Metals, wood
87|||sickle|306,2,-1|gp-S|5-15: Weapon Special Materials: Metals
92|||sling|300,0,-4|gp|
95|||bullets, sling (10)|60,5,-5|gp|5-15: Weapon Special Materials: Metals
100|||spear|302,6,-3|gp-P|5-15: Weapon Special Materials: Metals, wood

[5-13: Martial Weapons]
02|||axe, throwing|308,2,-1|gp-S|5-15: Weapon Special Materials: Metals
04|||battleaxe|310,6,-2|gp-B|5-15: Weapon Special Materials: Metals
06|||falchion|375,8,-3|gp-S|5-15: Weapon Special Materials: Metals
09|||flail|308,5,-2|gp-B|5-15: Weapon Special Materials: Metals
11|||flail, heavy|315,10,-3|gp-B|5-15: Weapon Special Materials: Metals
13|||glaive|308,10,-3|gp-S|5-15: Weapon Special Materials: Metals
16|||greataxe|320,12,-3|gp-S|5-15: Weapon Special Materials: Metals
19|||greatclub|305,8,-3|gp-B|5-15: Weapon Special Materials: Wood
22|||greatsword|350,8,-3|gp-S|5-15: Weapon Special Materials: Metals
24|||guisarme|309,12,-3|gp-S|5-15: Weapon Special Materials: Metals
26|||halberd|310,12,-3|gp-S-P|5-15: Weapon Special Materials: Metals
29|||hammer, light|301,2,-1|gp-B|5-15: Weapon Special Materials: Metals
32|||handaxe|306,3,-1|gp-S|5-15: Weapon Special Materials: Metals
34|||kukri|308,2,-1|gp-S|5-15: Weapon Special Materials: Metals
37|||lance|310,10,-3|gp-P|5-15: Weapon Special Materials: Metals
41|||longbow|375,3,-4|gp|5-15: Weapon Special Materials: Wood
45|||longbow, composite|400,3,-4|gp|5-15: Weapon Special Materials: Wood
48|||arrows (20)|121,4,-5|gp|5-15: Weapon Special Materials: Metals
51|||longsword|315,4,-2|gp-S|5-15: Weapon Special Materials: Metals
53|||pick, heavy|308,6,-2|gp-P|5-15: Weapon Special Materials: Metals
56|||pick, light|304,3,-1|gp-P|5-15: Weapon Special Materials: Metals
58|||ranseur|310,12,-3|gp-P|5-15: Weapon Special Materials: Metals
61|||rapier|320,2,-2|gp-P|5-15: Weapon Special Materials: Metals
63|||sap|301,2,-1|gp-B|
66|||scimitar|315,4,-2|gp-S|5-15: Weapon Special Materials: Metals
69|||scythe|318,10,-3|gp-P-S|5-15: Weapon Special Materials: Metals
78|||shortbow|330,2,-4|gp|5-15: Weapon Special Materials: Wood
82|||shortbow, composite|375,2,-4|gp|5-15: Weapon Special Materials: Wood
83|||armor spikes|50,0,-1|gp-P|
86|||shield spikes|10,0,-1|gp-P|
91|||starknife|324,3,-1|gp-P|5-15: Weapon Special Materials: Metals
94|||sword, short|310,2,-1|gp-P|5-15: Weapon Special Materials: Metals
97|||trident|315,4,-2|gp-P|5-15: Weapon Special Materials: Metals, wood
100|||warhammer|312,5,-2|gp-B|5-15: Weapon Special Materials: Metals

[5-14: Exotic Weapons]
05|||axe, orc double|660,15,-3|gp-S|5-15: Weapon Special Materials: Metals
10|||bolas|305,2,-4|gp|
15|||chain, spiked|325,10,-3|gp-P|5-15: Weapon Special Materials: Metals
20|||crossbow, hand|400,2,-4|gp|
23|||bolts, hand crossbow (10)|61,1,-5|gp|5-15: Weapon Special Materials: Metals
26|||crossbow, repeating heavy|700,12,-4|gp|
29|||crossbow, repeating light|550,6,-4|gp|
32|||bolts, repeating crossbow (5)|31,1,-5|gp|5-15: Weapon Special Materials: Metals
37|||curve blade, elven|380,7,-3|gp-S|5-15: Weapon Special Materials: Metals
42|||flail, dire|690,10,-3|gp-B|5-15: Weapon Special Materials: Metals
47|||hammer, gnome hooked|620,6,-3|gp-B-P|5-15: Weapon Special Materials: Metals
52|||kama|302,2,-1|gp-S|5-15: Weapon Special Materials: Metals
55|||net|320,6,-4|gp|
60|||nunchaku|302,2,-1|gp-B|5-15: Weapon Special Materials: Wood
65|||sai|301,1,-1|gp-B|5-15: Weapon Special Materials: Metals
70|||shuriken (5)|31,-2,-5|gp|5-15: Weapon Special Materials: Metals
74|||siangham|303,1,-1|gp-P|5-15: Weapon Special Materials: Metals
79|||sling staff, halfling|320,3,-4|gp|5-15: Weapon Special Materials: Wood
82|||bullets, sling (10)|60,5,-5|gp|5-15: Weapon Special Materials: Metals
86|||sword, bastard|335,6,-2|gp-S|5-15: Weapon Special Materials: Metals
90|||sword, two-bladed|700,10,-3|gp-S|5-15: Weapon Special Materials: Metals
93|||urgrosh, dwarven|650,12,-3|gp-P-S|5-15: Weapon Special Materials: Metals
96|||waraxe, dwarven|330,8,-2|gp-S|5-15: Weapon Special Materials: Metals
100|||whip|301,2,-2|gp-S|

[5-15: Weapon Special Materials: Metals]
90|||normal|||
92|||adamantine|2700,2700,2700|Ammo54|
95|||cold iron|x2||
96|||mithral|-3,500,0||
100|||silver|20,90,180|Ammo2|

[5-15: Weapon Special Materials: Metals, wood]
90|||normal|||
92|||adamantine|2700,2700,2700|Ammo54|
94|||cold iron|x2||
96|||darkwood|-3,10,0||
98|||mithral|-3,500,0||
100|||silver|20,90,180|Ammo2|

[5-15: Weapon Special Materials: Wood]
90|||normal|||
100|||darkwood|-3,10,0||

[5-11: Random Weapons: Magical]
45|||Simple Weapons|||5-12: Simple Weapons
80|||Martial Weapons|||5-13: Martial Weapons
100|||Exotic Weapons|||5-14: Exotic Weapons

[5-16: Magic Weapons: Melee]
70|10||+1|2000|gp|
85|29||+2|8000|gp|
|58|20|+3|18000|gp|
|62|38|+4|32000|gp|
||49|+5|50000|gp|
90|68|63|Specific weapon|||15-11: Specific Weapons
100|100|100|Special ability<ROLL AGAIN>|||5-17: Magic Melee Weapon
|||+6|72000|gp|
|||+7|98000|gp|
|||+8|128000|gp|
|||+9|162000|gp|
|||+10|200000|gp|

[5-16: Magic Weapons: Ranged]
70|10||+1|2000|gp|
85|29||+2|8000|gp|
|58|20|+3|18000|gp|
|62|38|+4|32000|gp|
||49|+5|50000|gp|
90|68|63|Specific weapon|||15-11: Specific Weapons
100|100|100|Special ability<ROLL AGAIN>|||5-18: Magic Ranged Weapon
|||+6|72000|gp|
|||+7|98000|gp|
|||+8|128000|gp|
|||+9|162000|gp|
|||+10|200000|gp|

[5-17: Magic Melee Weapon]
10|06|03|bane||+1|
17|12||defending||+1|
27|19|06|flaming||+1|
37|26|09|frost||+1|
47|33|12|shock||+1|
56|38|15|ghost touch||+1|
67|44||keen|0,-1,0|+1|
71|48|19|ki focus||+1|
75|50||merciful||+1|
82|54|21|mighty cleaving||+1|
87|59|24|spell storing||+1|
91|63|28|throwing||+1|
95|65|32|thundering||+1|
99|69|36|vicious||+1|
|72|41|anarchic||+2|
|75|46|axiomatic||+2|
|78|49|disruption|0,-2,0|+2|
|81|54|flaming burst||+2|
|84|59|icy burst||+2|
|87|64|holy||+2|
|90|69|shocking burst||+2|
|93|74|unholy||+2|
|95|78|wounding||+2|
||83|speed||+3|
||86|brilliant energy||+4|
||88|dancing||+4|
||90|vorpal|0,-3,0|+5|
100|100|100|<ROLL AGAIN TWICE>|||5-17: Magic Melee Weapon

[5-18: Magic Ranged Weapon]
12|08|04|bane||+1|
25|16|08|distance||+1|
40|28|12|flaming||+1|
55|40|16|frost||+1|
60|42||merciful||+1|
68|47|21|returning||+1|
83|59|25|shock||+1|
93|64|27|seeking||+1|
99|68|29|thundering||+1|
|71|34|anarchic||+2|
|74|39|axiomatic||+2|
|79|49|flaming burst||+2|
|82|54|holy||+2|
|87|64|icy burst||+2|
|92|74|shocking burst||+2|
|95|79|unholy||+2|
||84|speed||+3|
||90|brilliant energy||+4|
100|100|100|<ROLL AGAIN TWICE>|||5-18: Magic Ranged Weapon

[15-11: Specific Weapons]
15|||Sleep arrow|132,0,-5|gp|
25|||Screaming bolt|267,0,-5|gp|
45|||mwk silver dagger|322,0,-1|gp|
65|||mwk cold iron longsword|330,0,-2|gp|
75|09||Javelin of lightning|1500,0,-4|gp|
80|15||Slaying arrow|2282,0,-5|gp|
90|24||adamantine dagger|3002,0,-1|gp|
100|33||adamantine battleaxe|3010,0,-3|gp|
|37||Slaying arrow (greater)|4057,0,-5|gp|
|40||Shatterspike|4315,0,-2|gp|
|46||Dagger of venom|8302,0,-1|gp|
|51||Trident of warning|10115,0,-2|gp|
|57|04|Assassin's dagger|10302,0,-1|gp|
|62|07|Shifter's sorrow|12780,0,-3|gp|
|66|09|Trident of fish command|18650,0,-2|gp|
|74|13|Flame tongue|20715,0,-2|gp|
|79|17|Luck blade (0 wishes)|22060,0,-1|gp|
|86|24|Sword of subtlety|22310,0,-1|gp|
|91|31|Sword of the planes|22315,0,-2|gp|
|95|37|Nine lives stealer|23057,0,-2|gp|
|98|42|Oathbow|25600,0,-4|gp|
|100|46|Sword of life stealing|25715,0,-2|gp|
||51|Mace of terror|38552,0,-2|gp|
||57|Life-drinker|40320,0,-3|gp|
||62|Sylvan scimitar|47315,0,-2|gp|
||67|Rapier of puncturing|50320,0,-1|gp|
||73|Sun blade|50335,0,-2|gp|
||79|Frost brand|54475,0,-3|gp|
||84|Dwarven thrower|60312,0,-2|gp|
||91|Luck blade (1 wish)|62360,0,-2|gp|
||95|Mace of smiting|75312,0,-2|gp|
||97|Luck blade (2 wishes)|102660,0,-2|gp|
||99|Holy avenger|120630,0,-2|gp|
||100|Luck blade (3 wishes)|142960,0,-2|gp|

[1-7: XP and GP values by CR]
|||1/8|20,35,50|gp|
|||1/6|30,45,65|gp|
|||1/4|40,65,100|gp|
|||1/3|55,85,135|gp|
|||1/2|85,130,200|gp|
|||1|170,260,400|gp|
|||2|350,550,800|gp|
|||3|550,800,1200|gp|
|||4|750,1150,1700|gp|
|||5|1000,1550,2300|gp|
|||6|1350,2000,3000|gp|
|||7|1750,2600,3900|gp|
